"","x"
"5206",0.000315966751258582
"5207",0.000274122838949184
"5208",0.000242865609208096
"5209",0.000221925085863433
"5210",0.000209167922155057
"5211",0.000201488186658566
"5212",0.000195765511728291
"5213",0.00018964296112273
"5214",0.000181953853212387
"5215",0.000172739365381301
"5216",0.000162914946598291
"5217",0.000153732404208147
"5218",0.000146224146888866
"5219",0.000140799467987245
"5220",0.000137099147826624
"5221",0.000134125986118321
"5222",0.000130583034118541
"5223",0.000125293977112877
"5224",0.00011756718162401
"5225",0.000107397171617749
"5226",9.54599305579588e-05
"5227",8.2926577569294e-05
"5228",7.11690361601469e-05
"5229",6.14474604633567e-05
"5230",5.46543146569548e-05
"5231",5.11583692735373e-05
"5232",5.07605418872397e-05
"5233",5.27528111800008e-05
"5234",5.60613389143522e-05
"5235",5.94487790400594e-05
"5236",6.17428094396362e-05
"5237",6.20489247761042e-05
"5238",5.99022728858255e-05
"5239",5.53230070221024e-05
"5240",4.8763437287476e-05
"5241",4.09659362284077e-05
"5242",3.27757797559906e-05
"5243",2.49623745264658e-05
"5244",1.80926593791601e-05
"5245",3.87020136976225e-05
"5246",5.63682231307726e-05
"5247",7.80963616267973e-05
"5248",0.000102928086358298
"5249",0.000129052469080157
"5250",0.000153948382287243
"5251",0.00017476655454373
"5252",0.000188894986156963
"5253",0.000194575801528664
"5254",0.000191405650637391
"5255",0.000180576193133083
"5256",0.000164788872370222
"5257",0.000147875418338047
"5258",0.00013422925105016
"5259",0.000128174435034134
"5260",0.0001333693713596
"5261",0.000152291311656042
"5262",0.000185813513565639
"5263",0.000232892856439521
"5264",0.000290425260081722
"5265",0.000353365351520649
"5266",0.000415203989533106
"5267",0.00046882900382192
"5268",0.000507672774565604
"5269",0.000526921352502789
"5270",0.00052448405056053
"5271",0.000501444434891695
"5272",0.000461838403154039
"5273",0.00041179296836494
"5274",0.000358243161662541
"5275",0.000307558889919753
"5276",0.000264422599071618
"5277",0.0002312069383326
"5278",0.000207947607589975
"5279",0.000192842966364041
"5280",0.000183085990993746
"5281",0.000175774626594645
"5282",0.000168660248454389
"5283",0.000160568223379702
"5284",0.000151433391294983
"5285",0.000142004567450018
"5286",0.00013335594114806
"5287",0.000126379382135727
"5288",0.000121414785959464
"5289",0.000118115571781856
"5290",0.00011556449900731
"5291",0.000112576931287496
"5292",0.000108077548564993
"5293",0.000101425859567239
"5294",9.2595655421223e-05
"5295",8.21700553595301e-05
"5296",7.11747530066407e-05
"5297",6.08157168226212e-05
"5298",5.22017794307805e-05
"5299",4.61190039753314e-05
"5300",4.28950702599252e-05
"5301",4.23633845601464e-05
"5302",4.39176247282429e-05
"5303",4.66383438920436e-05
"5304",4.94684305383342e-05
"5305",5.14084889517154e-05
"5306",5.16967056299139e-05
"5307",4.99358209651837e-05
"5308",4.61382938006766e-05
"5309",4.06806438153892e-05
"5310",3.41833597087902e-05
"5311",2.73535503184098e-05
"5312",2.08350267878701e-05
"5313",1.51022989816259e-05
"5314",3.97290777251678e-05
"5315",5.78639122399835e-05
"5316",8.01680475525071e-05
"5317",0.000105657057763888
"5318",0.000132470483057147
"5319",0.000158017143762061
"5320",0.000179365818999444
"5321",0.000193823186398661
"5322",0.000199563363160102
"5323",0.0001961367516909
"5324",0.000184711559138635
"5325",0.000167982019558119
"5326",0.000149778226234291
"5327",0.000134488921703869
"5328",0.000126430388455356
"5329",0.000129262407940072
"5330",0.000145495975172468
"5331",0.000176097259853626
"5332",0.000220194013207473
"5333",0.000274929744703123
"5334",0.000335554724172629
"5335",0.000395848918604022
"5336",0.000448914040176463
"5337",0.000488257819807632
"5338",0.000508966044946492
"5339",0.00050867575648161
"5340",0.000488072765752769
"5341",0.000450747903920443
"5342",0.000402424805392709
"5343",0.000349753677156873
"5344",0.000298985261481733
"5345",0.000254858047907382
"5346",0.000219950275155401
"5347",0.000194601472415758
"5348",0.00017734793915662
"5349",0.000165690681222261
"5350",0.000156953164903508
"5351",0.000148997407675951
"5352",0.000140637760529171
"5353",0.000131695908574343
"5354",0.000122746307240178
"5355",0.00011467973959149
"5356",0.000108245550671803
"5357",0.000103716491282388
"5358",0.000100764281549029
"5359",9.85592001506852e-05
"5360",9.60368684078392e-05
"5361",9.22302646887967e-05
"5362",8.65563125345493e-05
"5363",7.89734273924682e-05
"5364",6.99766576318301e-05
"5365",6.04508187441736e-05
"5366",5.14403013217842e-05
"5367",4.39065163546154e-05
"5368",3.85317974426635e-05
"5369",3.56030588493652e-05
"5370",3.49829745716161e-05
"5371",3.61593596660555e-05
"5372",3.83554092692517e-05
"5373",4.06797526682285e-05
"5374",4.22913089898788e-05
"5375",4.2549411303588e-05
"5376",4.11186897460303e-05
"5377",3.80054874705366e-05
"5378",3.35189965546402e-05
"5379",2.81710774039236e-05
"5380",2.25456468502947e-05
"5381",1.71745311085573e-05
"5382",1.24498065692326e-05
"5383",4.02768031729849e-05
"5384",5.86614906343437e-05
"5385",8.12726069156255e-05
"5386",0.000107111610942562
"5387",0.000134291161155456
"5388",0.000160181717457075
"5389",0.000181806327694212
"5390",0.000196424436271058
"5391",0.000202166979061849
"5392",0.000198548122430504
"5393",0.00018670553225873
"5394",0.00016930362658689
"5395",0.000150137467652019
"5396",0.0001335531201535
"5397",0.00012382221849832
"5398",0.00012457422482905
"5399",0.0001383294736794
"5400",0.00016613090174642
"5401",0.0002072700748331
"5402",0.000259141381334482
"5403",0.000317305692333569
"5404",0.000375858924001737
"5405",0.000428153190228707
"5406",0.000467812576139974
"5407",0.00048986065191709
"5408",0.000491689562548546
"5409",0.000473598545445478
"5410",0.000438726883836677
"5411",0.000392373728801607
"5412",0.000340875119116863
"5413",0.000290332539962353
"5414",0.000245515915354421
"5415",0.000209193318420903
"5416",0.000182001336541532
"5417",0.000162814064720399
"5418",0.000149443572464164
"5419",0.000139441944058289
"5420",0.000130783173206663
"5421",0.000122269897497024
"5422",0.000113608835109879
"5423",0.000105198518386735
"5424",9.77460700120137e-05
"5425",9.18596754119173e-05
"5426",8.77474876332962e-05
"5427",8.51024555713175e-05
"5428",8.31850444767218e-05
"5429",8.10534360273941e-05
"5430",7.7851326674256e-05
"5431",7.30563847034038e-05
"5432",6.66165703783604e-05
"5433",5.89455842078843e-05
"5434",5.07954861114565e-05
"5435",4.30576559343955e-05
"5436",3.65537656144466e-05
"5437",3.18677183145898e-05
"5438",2.92471286233378e-05
"5439",2.85804541271434e-05
"5440",2.9440801450039e-05
"5441",3.11804682158259e-05
"5442",3.30575175797889e-05
"5443",3.43730803194236e-05
"5444",3.45950872831015e-05
"5445",3.34438484808434e-05
"5446",3.09210635185369e-05
"5447",2.7277213969198e-05
"5448",2.29290676223756e-05
"5449",1.83526276065943e-05
"5450",1.39816098885974e-05
"5451",1.01358512140463e-05
"5452",4.03248758518051e-05
"5453",5.87313721165244e-05
"5454",8.13690512300839e-05
"5455",0.000107237730918456
"5456",0.000134446795762282
"5457",0.0001603613778006
"5458",0.000181996545932531
"5459",0.000196600052197621
"5460",0.000202285557547725
"5461",0.000198541506883431
"5462",0.000186467814398551
"5463",0.000168675869980853
"5464",0.000148891513085985
"5465",0.000131379486816346
"5466",0.000120329694419415
"5467",0.000119309868467496
"5468",0.000130825893559178
"5469",0.00015598183566366
"5470",0.000194225840473694
"5471",0.000243205066280429
"5472",0.000298803055332349
"5473",0.000355454322053948
"5474",0.000406793117124849
"5475",0.000446596627637669
"5476",0.000469861759189531
"5477",0.000473763355814763
"5478",0.000458228499514712
"5479",0.000425944186162172
"5480",0.00038177097397792
"5481",0.000331707979422894
"5482",0.000281681924159694
"5483",0.000236471054108048
"5484",0.000199015659224951
"5485",0.000170238010415721
"5486",0.000149343842112452
"5487",0.000134453583285657
"5488",0.000123347135149306
"5489",0.000114110762802828
"5490",0.000105536702349261
"5491",9.72192720042844e-05
"5492",8.93849386968042e-05
"5493",8.25618060271286e-05
"5494",7.7221294365743e-05
"5495",7.35099302308108e-05
"5496",7.11426704577102e-05
"5497",6.94688464435855e-05
"5498",6.76668434973699e-05
"5499",6.49894000952407e-05
"5500",6.09756849962864e-05
"5501",5.55675237075306e-05
"5502",4.91052555009054e-05
"5503",4.22188689016691e-05
"5504",3.56583599790472e-05
"5505",3.01161229983414e-05
"5506",2.60848763174964e-05
"5507",2.37752969349652e-05
"5508",2.30980900463677e-05
"5509",2.37021244943022e-05
"5510",2.50543272655464e-05
"5511",2.65450194455175e-05
"5512",2.76008059399536e-05
"5513",2.77852854599763e-05
"5514",2.68680251398254e-05
"5515",2.48473914936949e-05
"5516",2.19235745499604e-05
"5517",1.84315228191434e-05
"5518",1.47543057948573e-05
"5519",1.12411275134735e-05
"5520",8.14957983292428e-06
"5521",3.98715006114791e-05
"5522",5.80709418354819e-05
"5523",8.04537571005578e-05
"5524",0.000106030641042443
"5525",0.000132931396177322
"5526",0.000158548977525398
"5527",0.000179928365678221
"5528",0.00019434130134629
"5529",0.000199910207128267
"5530",0.00019610844870305
"5531",0.000183991141746889
"5532",0.000166093708425139
"5533",0.000146039051690055
"5534",0.000127972721162815
"5535",0.000115966900101137
"5536",0.000113497504030269
"5537",0.000123033463294644
"5538",0.000145725140361532
"5539",0.000181169806104735
"5540",0.000227267549967491
"5541",0.000280233209977611
"5542",0.000334857657273301
"5543",0.000385083499593872
"5544",0.000424872881513543
"5545",0.000449228671745771
"5546",0.000455136056585661
"5547",0.000442167686719487
"5548",0.000412563487312875
"5549",0.000370738550747755
"5550",0.000322339088086331
"5551",0.000273096243280081
"5552",0.00022777505984759
"5553",0.000189468736414381
"5554",0.000159369566826078
"5555",0.000137003204383384
"5556",0.000120790460881336
"5557",0.000108734670067128
"5558",9.9033629009882e-05
"5559",9.04721136878529e-05
"5560",8.25382794029134e-05
"5561",7.52949487032043e-05
"5562",6.90999888137481e-05
"5563",6.42950702001101e-05
"5564",6.09685738430933e-05
"5565",5.88566795013223e-05
"5566",5.73932141199494e-05
"5567",5.5870787764275e-05
"5568",5.36462614241951e-05
"5569",5.03189212116696e-05
"5570",4.58280823447792e-05
"5571",4.04493749262773e-05
"5572",3.47030154324383e-05
"5573",2.92112354455091e-05
"5574",2.45494383840279e-05
"5575",2.11276971748328e-05
"5576",1.91227603153269e-05
"5577",1.84641581922011e-05
"5578",1.88668201861072e-05
"5579",1.98976290998696e-05
"5580",2.10619229496976e-05
"5581",2.18951343787465e-05
"5582",2.20437445596639e-05
"5583",2.13201952199359e-05
"5584",1.97206362943132e-05
"5585",1.74029147510803e-05
"5586",1.46327461649248e-05
"5587",1.17144762203318e-05
"5588",8.92569459087398e-06
"5589",6.47123158139298e-06
"5590",3.89335124356629e-05
"5591",5.67047181963788e-05
"5592",7.85606908185329e-05
"5593",0.000103535099689191
"5594",0.000129801062241255
"5595",0.000154811397004492
"5596",0.000175677623284833
"5597",0.000189729976286711
"5598",0.000195124856285312
"5599",0.000191330948563008
"5600",0.000179351979947836
"5601",0.000161625622469605
"5602",0.000141639880014378
"5603",0.000123385402654343
"5604",0.000110783019974856
"5605",0.000107189014445082
"5606",0.000115014699547522
"5607",0.000135442879372205
"5608",0.000168212130619768
"5609",0.000211473535826187
"5610",0.000261777913638034
"5611",0.000314284840502097
"5612",0.000363265537185222
"5613",0.000402893765461987
"5614",0.000428207939637202
"5615",0.000436031323921201
"5616",0.000425603301330651
"5617",0.000398728019326853
"5618",0.000359375488697334
"5619",0.000312829701066889
"5620",0.000264609935212
"5621",0.000219447987282728
"5622",0.00018056903826806
"5623",0.00014941577490498
"5624",0.000125817000180113
"5625",0.000108481223501281
"5626",9.56276473501272e-05
"5627",8.55638865147567e-05
"5628",7.70714604495587e-05
"5629",6.95415354726732e-05
"5630",6.28853689425568e-05
"5631",5.73027054161865e-05
"5632",5.30146376366183e-05
"5633",5.00554292622145e-05
"5634",4.81806779841542e-05
"5635",4.69021918726318e-05
"5636",4.56182237665838e-05
"5637",4.37824481736247e-05
"5638",4.10512111283279e-05
"5639",3.73642111044088e-05
"5640",3.29411787886574e-05
"5641",2.82056366227786e-05
"5642",2.36667089168146e-05
"5643",1.97960638996357e-05
"5644",1.69303707814591e-05
"5645",1.52158678699341e-05
"5646",1.45977216991905e-05
"5647",1.48474596353167e-05
"5648",1.56176387272073e-05
"5649",1.65119532445621e-05
"5650",1.71586863014196e-05
"5651",1.72749783247268e-05
"5652",1.6710008749335e-05
"5653",1.54586212849072e-05
"5654",1.36436053161966e-05
"5655",1.14730370826482e-05
"5656",9.18563705440312e-06
"5657",6.99927053712694e-06
"5658",5.07475206994531e-06
"5659",3.75453386924719e-05
"5660",5.46828415452299e-05
"5661",7.57593148392715e-05
"5662",9.98426419771633e-05
"5663",0.000125170528156221
"5664",0.000149285426332503
"5665",0.000169399435578278
"5666",0.000182933376362894
"5667",0.00018810112734573
"5668",0.000184376501297565
"5669",0.000172705979767664
"5670",0.000155409689685031
"5671",0.000135811710170447
"5672",0.000117715532984528
"5673",0.00010486048742377
"5674",0.00010045849063469
"5675",0.000106844843623247
"5676",0.000125221981254814
"5677",0.000155461401888583
"5678",0.000195960799227828
"5679",0.000243607349957239
"5680",0.00029393598418462
"5681",0.000341560679567756
"5682",0.000380888292788705
"5683",0.000407019462517343
"5684",0.000416643546322895
"5685",0.00040869138827721
"5686",0.000384548696437719
"5687",0.000347747814806558
"5688",0.000303207492966575
"5689",0.000256222979545583
"5690",0.000211473990148466
"5691",0.000172295150230094
"5692",0.000140356268736154
"5693",0.000115768057243384
"5694",9.75099708766204e-05
"5695",8.40068137076419e-05
"5696",7.36734441305033e-05
"5697",6.52932607191994e-05
"5698",5.81718404043185e-05
"5699",5.20837167486681e-05
"5700",4.70851409034655e-05
"5701",4.32874696386273e-05
"5702",4.06754153403348e-05
"5703",3.90216442150026e-05
"5704",3.79081125238347e-05
"5705",3.68284739493231e-05
"5706",3.53243227462551e-05
"5707",3.31047937940384e-05
"5708",3.01121474935015e-05
"5709",2.65187770708299e-05
"5710",2.2664668139937e-05
"5711",1.89607248743587e-05
"5712",1.57883758096066e-05
"5713",1.34203232042101e-05
"5714",1.19759088656857e-05
"5715",1.14130575530221e-05
"5716",1.15509805252451e-05
"5717",1.21144667119024e-05
"5718",1.27899690797039e-05
"5719",1.32837408867341e-05
"5720",1.33722286349427e-05
"5721",1.29356136909597e-05
"5722",1.1968141736374e-05
"5723",1.05640485309128e-05
"5724",8.88417771528867e-06
"5725",7.11339427450102e-06
"5726",5.42052553057612e-06
"5727",3.93023369629242e-06
"5728",3.57569017354104e-05
"5729",5.20780195292301e-05
"5730",7.21503560930555e-05
"5731",9.50860036327189e-05
"5732",0.000119206173683229
"5733",0.000142169434397984
"5734",0.000161318755867562
"5735",0.000174194128673105
"5736",0.000179087908202458
"5737",0.000175487945489523
"5738",0.000164278595204157
"5739",0.000147645352597167
"5740",0.000128723305211858
"5741",0.000111101064158253
"5742",9.83107356562489e-05
"5743",9.33988595959352e-05
"5744",9.86088837188402e-05
"5745",0.000115151091547624
"5746",0.000143020746621266
"5747",0.000180855065477062
"5748",0.00022587346103957
"5749",0.000273987129086349
"5750",0.000320160980955645
"5751",0.000359051549932283
"5752",0.000385845804313873
"5753",0.000397127736874264
"5754",0.000391547990293077
"5755",0.00037009699061014
"5756",0.000335883382244303
"5757",0.000293463321641673
"5758",0.000247899399157178
"5759",0.000203801263919415
"5760",0.000164588824178214
"5761",0.000132132462466259
"5762",0.000106799719079853
"5763",8.78208754884752e-05
"5764",7.38138931792712e-05
"5765",6.32976014688005e-05
"5766",5.50630645783211e-05
"5767",4.83432380528752e-05
"5768",4.27926915253748e-05
"5769",3.83405480390753e-05
"5770",3.50004549370484e-05
"5771",3.27126257684323e-05
"5772",3.12642906566108e-05
"5773",3.0299112607821e-05
"5774",2.93950703186145e-05
"5775",2.81719167954634e-05
"5776",2.6386521137594e-05
"5777",2.39852247324495e-05
"5778",2.11010965892361e-05
"5779",1.80032716995334e-05
"5780",1.50189062202401e-05
"5781",1.24523390795956e-05
"5782",1.05215267847042e-05
"5783",9.32254225308261e-06
"5784",8.82354305540457e-06
"5785",8.88327104452329e-06
"5786",9.28645215228675e-06
"5787",9.78809145371048e-06
"5788",1.01589143983627e-05
"5789",1.0224394115125e-05
"5790",9.8904861112977e-06
"5791",9.15136003054001e-06
"5792",8.07836630452308e-06
"5793",6.7942400320839e-06
"5794",5.44032291287671e-06
"5795",4.14578898933932e-06
"5796",3.0060564172466e-06
"5797",3.36306400057655e-05
"5798",4.89811885960161e-05
"5799",6.78597955867329e-05
"5800",8.94312006916315e-05
"5801",0.000112116096501924
"5802",0.000133711532964092
"5803",0.000151716952946803
"5804",0.000163815715179615
"5805",0.000168396511555827
"5806",0.000164968995180602
"5807",0.000154351674634082
"5808",0.000138581602385879
"5809",0.000120584563934508
"5810",0.000103711938381865
"5811",9.12680028451478e-05
"5812",8.61170648772767e-05
"5813",9.0397587465152e-05
"5814",0.000105316881931463
"5815",0.000130983877743364
"5816",0.00016626538375582
"5817",0.000208704441279946
"5818",0.000254583905785704
"5819",0.000299222234671615
"5820",0.000337537814333633
"5821",0.00036482590683156
"5822",0.000377594428770853
"5823",0.000374245666574448
"5824",0.000355403294321842
"5825",0.000323772065120395
"5826",0.000283553055122867
"5827",0.000239570412175369
"5828",0.000196346191351531
"5829",0.000157359820682091
"5830",0.000124652850844787
"5831",9.88214185859762e-05
"5832",7.93238803162627e-05
"5833",6.49572854943984e-05
"5834",5.43406551807465e-05
"5835",4.62789257179495e-05
"5836",3.99463823535096e-05
"5837",3.48955461126288e-05
"5838",3.09457990599227e-05
"5839",2.80258295315784e-05
"5840",2.60368047731763e-05
"5841",2.47781543681763e-05
"5842",2.39467736621385e-05
"5843",2.31937407435147e-05
"5844",2.2206945112092e-05
"5845",2.07855320039156e-05
"5846",1.88808653773319e-05
"5847",1.65939527293532e-05
"5848",1.41348922295559e-05
"5849",1.17606694179662e-05
"5850",9.71089985582828e-06
"5851",8.15748942524474e-06
"5852",7.17673908486478e-06
"5853",6.74487821881853e-06
"5854",6.75291253336094e-06
"5855",7.03454096720925e-06
"5856",7.40069418242363e-06
"5857",7.67461277867127e-06
"5858",7.72170167152511e-06
"5859",7.46903320024243e-06
"5860",6.91106044547078e-06
"5861",6.10107947514743e-06
"5862",5.13154371445919e-06
"5863",4.10914803265434e-06
"5864",3.13147956117898e-06
"5865",2.27065254962404e-06
"5866",3.12378953698105e-05
"5867",4.5496252439018e-05
"5868",6.30315791592965e-05
"5869",8.30679237797834e-05
"5870",0.000104138071521794
"5871",0.000124195220498194
"5872",0.000140915530192625
"5873",0.000152144911630147
"5874",0.000156382660047206
"5875",0.000153166664874534
"5876",0.000143247154462102
"5877",0.000128502585575685
"5878",0.000111634419485356
"5879",9.57403628999969e-05
"5880",8.38817955897657e-05
"5881",7.87283223418153e-05
"5882",8.23030329588262e-05
"5883",9.58003167191545e-05
"5884",0.00011943162940876
"5885",0.000152280619034452
"5886",0.000192201087024828
"5887",0.000235837874303657
"5888",0.000278860637084163
"5889",0.000316458001659947
"5890",0.000344053792792803
"5891",0.000358110003918847
"5892",0.000356815626019467
"5893",0.000340460813676439
"5894",0.000311371171801646
"5895",0.000273404146768372
"5896",0.000231141784492398
"5897",0.000189001137285488
"5898",0.000150493896910916
"5899",0.000117801021692464
"5900",9.17165955686117e-05
"5901",7.19024170293674e-05
"5902",5.73194802870934e-05
"5903",4.66829158096779e-05
"5904",3.88179706631153e-05
"5905",3.28546865594669e-05
"5906",2.82619395203387e-05
"5907",2.47671488235696e-05
"5908",2.22270962538538e-05
"5909",2.05096428486405e-05
"5910",1.942439562102e-05
"5911",1.87134103616128e-05
"5912",1.80900214447019e-05
"5913",1.73004539306845e-05
"5914",1.61805856039537e-05
"5915",1.46872643895665e-05
"5916",1.28958345462616e-05
"5917",1.09680357002782e-05
"5918",9.10304152373198e-06
"5919",7.48702750213595e-06
"5920",6.25380346454392e-06
"5921",5.46315785127363e-06
"5922",5.09758488283306e-06
"5923",5.07402684608544e-06
"5924",5.26560013760194e-06
"5925",5.52818654166552e-06
"5926",5.727177622131e-06
"5927",5.7600327324897e-06
"5928",5.57087850285798e-06
"5929",5.15467606282079e-06
"5930",4.55069888189118e-06
"5931",3.82769667671341e-06
"5932",3.06519013960424e-06
"5933",2.33597411328522e-06
"5934",1.69386458958311e-06
"5935",2.86549576377276e-05
"5936",4.17343211353267e-05
"5937",5.78196364555376e-05
"5938",7.61990206404242e-05
"5939",9.55263670235846e-05
"5940",0.000113923662357298
"5941",0.000129258296904679
"5942",0.000139552554603468
"5943",0.000143426752153227
"5944",0.000140452010845563
"5945",0.000131309182068397
"5946",0.000117711815754707
"5947",0.000102127562800719
"5948",8.73901577429297e-05
"5949",7.63086950642221e-05
"5950",7.13500164613801e-05
"5951",7.44141251388511e-05
"5952",8.66733226396868e-05
"5953",0.00010842941042586
"5954",0.000138967485166213
"5955",0.000176435404673815
"5956",0.00021782589202777
"5957",0.000259153234432065
"5958",0.00029588155264253
"5959",0.000323582187379561
"5960",0.000338702182464256
"5961",0.000339255004383438
"5962",0.000325234346867246
"5963",0.000298615296845423
"5964",0.000262926088930164
"5965",0.000222504465470705
"5966",0.000181644961117952
"5967",0.000143863017736834
"5968",0.000111445482929833
"5969",8.53520986598603e-05
"5970",6.54223360779551e-05
"5971",5.07654438585082e-05
"5972",4.01884705353532e-05
"5973",3.25434878696552e-05
"5974",2.69307639844865e-05
"5975",2.27538546082955e-05
"5976",1.96658464252708e-05
"5977",1.74645959931281e-05
"5978",1.5990556035848e-05
"5979",1.5061948123973e-05
"5980",1.44586198972201e-05
"5981",1.39460846270051e-05
"5982",1.33196816543885e-05
"5983",1.24466426746601e-05
"5984",1.12893829666976e-05
"5985",9.9030767746954e-06
"5986",8.41050562757822e-06
"5987",6.96398547035798e-06
"5988",5.70627713002837e-06
"5989",4.74018030007785e-06
"5990",4.11192188688443e-06
"5991",3.80878212510672e-06
"5992",3.76824729838982e-06
"5993",3.8946973333498e-06
"5994",4.07962178825341e-06
"5995",4.22175970947722e-06
"5996",4.24393638185541e-06
"5997",4.10385826628638e-06
"5998",3.79711278848048e-06
"5999",3.35224907073512e-06
"6000",2.8197350337299e-06
"6001",2.25808807100806e-06
"6002",1.72092543616533e-06
"6003",1.24790298201993e-06
"6004",2.59590704770565e-05
"6005",3.78078940443831e-05
"6006",5.2379821952844e-05
"6007",6.90298758609118e-05
"6008",8.65384317545804e-05
"6009",0.00010320381671881
"6010",0.000117093363947927
"6011",0.000126414117691018
"6012",0.000129913930164567
"6013",0.000127200676602638
"6014",0.000118886054693115
"6015",0.000106516223990006
"6016",9.2321042141013e-05
"6017",7.88660395923749e-05
"6018",6.87041956346299e-05
"6019",6.40957811066594e-05
"6020",6.68125268591338e-05
"6021",7.79962020056343e-05
"6022",9.8025838779341e-05
"6023",0.000126370298537377
"6024",0.000161451549800725
"6025",0.000200592439598395
"6026",0.000240141899516339
"6027",0.000275842291472058
"6028",0.000303430360614906
"6029",0.00031936975579437
"6030",0.000321538182955154
"6031",0.000309672714915638
"6032",0.000285429311109411
"6033",0.000252023437922625
"6034",0.000213547241107055
"6035",0.000174155053736067
"6036",0.000137336683964782
"6037",0.000105450288380151
"6038",7.9588144472172e-05
"6039",5.97412091883307e-05
"6040",4.51512287483186e-05
"6041",3.47130359100799e-05
"6042",2.73119772324704e-05
"6043",2.20326944230138e-05
"6044",1.8231197855228e-05
"6045",1.55032770420253e-05
"6046",1.36004537568906e-05
"6047",1.23416898777659e-05
"6048",1.15527610439106e-05
"6049",1.10448211058919e-05
"6050",1.06264969183797e-05
"6051",1.01338422504239e-05
"6052",9.46041237155418e-06
"6053",8.5739941209442e-06
"6054",7.51419636683078e-06
"6055",6.3729221493482e-06
"6056",5.26510836744853e-06
"6057",4.29879806428576e-06
"6058",3.55194312058339e-06
"6059",3.05981229382986e-06
"6060",2.8132858426878e-06
"6061",2.76588881049248e-06
"6062",2.84644277999093e-06
"6063",2.97424328929178e-06
"6064",3.07404033129795e-06
"6065",3.08845175896098e-06
"6066",2.98584737341191e-06
"6067",2.76247978463181e-06
"6068",2.43882076028299e-06
"6069",2.05144309089387e-06
"6070",1.64286370741559e-06
"6071",1.25207759772921e-06
"6072",9.07939271420138e-07
"6073",2.32246864172625e-05
"6074",3.38254054814635e-05
"6075",4.68623585522308e-05
"6076",6.17584528381057e-05
"6077",7.742241205529e-05
"6078",9.23315500089592e-05
"6079",0.000104756261296119
"6080",0.000113091497441716
"6081",0.000116215388914147
"6082",0.000113774649223267
"6083",0.00010631328447035
"6084",9.52112116854843e-05
"6085",8.24617262535052e-05
"6086",7.03636444366934e-05
"6087",6.12152023913787e-05
"6088",5.70702336248844e-05
"6089",5.956933532003e-05
"6090",6.98159938044431e-05
"6091",8.82526341399748e-05
"6092",0.000114512384405091
"6093",0.000147268854633419
"6094",0.000184154451516668
"6095",0.000221840143186535
"6096",0.000256347303086295
"6097",0.000283594988664612
"6098",0.000300095147772454
"6099",0.000303630580660761
"6100",0.000293723199573316
"6101",0.000271742846310788
"6102",0.00024060983608569
"6103",0.000204169948548414
"6104",0.000166419586445503
"6105",0.000130793213842322
"6106",9.96854383315397e-05
"6107",7.42879354070577e-05
"6108",5.4717217808561e-05
"6109",4.033212303853e-05
"6110",3.01113164935521e-05
"6111",2.29796720978755e-05
"6112",1.80197197552072e-05
"6113",1.45567667562148e-05
"6114",1.21453869543373e-05
"6115",1.05027015897753e-05
"6116",9.43198008016005e-06
"6117",8.76597841741168e-06
"6118",8.34163132102368e-06
"6119",8.00275421799758e-06
"6120",7.61867588440882e-06
"6121",7.10471422051112e-06
"6122",6.43364213340832e-06
"6123",5.63327665880307e-06
"6124",4.77143452580435e-06
"6125",3.9336960825557e-06
"6126",3.20076646736755e-06
"6127",2.63099175373425e-06
"6128",2.25092571145948e-06
"6129",2.05411563577181e-06
"6130",2.00643149336389e-06
"6131",2.05553457927623e-06
"6132",2.14213057715889e-06
"6133",2.2109762821434e-06
"6134",2.21992043085617e-06
"6135",2.14559133876085e-06
"6136",1.98489028343847e-06
"6137",1.75229705666837e-06
"6138",1.4739753686759e-06
"6139",1.18042621678119e-06
"6140",8.99653402396414e-07
"6141",6.52388614544231e-07
"6142",2.05202160339428e-05
"6143",2.98864901240658e-05
"6144",4.14052782720648e-05
"6145",5.4566649722512e-05
"6146",6.84063160626866e-05
"6147",8.15787162026511e-05
"6148",9.25552829100151e-05
"6149",9.99172022405536e-05
"6150",0.000102672150707471
"6151",0.000100506424441383
"6152",9.38989044315467e-05
"6153",8.40676940550693e-05
"6154",7.27754654751432e-05
"6155",6.2060958937482e-05
"6156",5.39736955581338e-05
"6157",5.03647169718259e-05
"6158",5.27427128266087e-05
"6159",6.21658451595546e-05
"6160",7.91256714837874e-05
"6161",0.000103398854929839
"6162",0.000133886446560434
"6163",0.000168507906477989
"6164",0.000204241747850477
"6165",0.000237387549558421
"6166",0.000264062514975886
"6167",0.000280858100917388
"6168",0.000285503108494925
"6169",0.000277346155920642
"6170",0.000257504503094853
"6171",0.000228621388546645
"6172",0.000194295781330025
"6173",0.000158348690603064
"6174",0.000124129881726714
"6175",9.40361256543705e-05
"6176",6.93261501625837e-05
"6177",5.02169627438874e-05
"6178",3.61697792366891e-05
"6179",2.62434031681925e-05
"6180",1.94081546969417e-05
"6181",1.47570708410133e-05
"6182",1.16003604901392e-05
"6183",9.46623039150767e-06
"6184",8.04846696021384e-06
"6185",7.14019441706997e-06
"6186",6.58100332136735e-06
"6187",6.22904062056723e-06
"6188",5.95655792615127e-06
"6189",5.65973366214898e-06
"6190",5.27162357212506e-06
"6191",4.76948780552075e-06
"6192",4.17237783764911e-06
"6193",3.52961647304646e-06
"6194",2.90407855328373e-06
"6195",2.35526599423598e-06
"6196",1.92628714360098e-06
"6197",1.63687176158055e-06
