"","x"
"3292",0.389931646429419
"3293",0.293286358272715
"3294",0.210159965783074
"3295",0.14937707899814
"3296",0.113536646825913
"3297",0.101061525396776
"3298",0.109390942387375
"3299",0.136860818182612
"3300",0.182931835753578
"3301",0.247301312835439
"3302",0.328488576729043
"3303",0.422576413698506
"3304",0.522945689952192
"3305",0.621502604221925
"3306",0.71088980782219
"3307",0.786363414540004
"3308",0.846352831970029
"3309",0.891791929003109
"3310",0.92497167328978
"3311",0.948557809087723
"3312",0.965006459207112
"3313",0.999909219549091
"3314",0.999788638617337
"3315",0.999510038524163
"3316",0.998876342153705
"3317",0.99748041203735
"3318",0.994585326879825
"3319",0.989165136912483
"3320",0.98042646217436
"3321",0.968610372167197
"3322",0.954904630453728
"3323",0.940300480108461
"3324",0.924915836275859
"3325",0.908229279424635
"3326",0.889483852530057
"3327",0.867884319400712
"3328",0.842642718304328
"3329",0.812979413721564
"3330",0.778136385572265
"3331",0.737428265426403
"3332",0.690345231150608
"3333",0.636713887569077
"3334",0.576906323427131
"3335",0.512058805388118
"3336",0.444226312201255
"3337",0.376380236536975
"3338",0.312186551847917
"3339",0.255592058494312
"3340",0.210353251210144
"3341",0.179680296083619
"3342",0.166085979454833
"3343",0.171370568216069
"3344",0.196548419115186
"3345",0.241526421319056
"3346",0.304515809371595
"3347",0.381455532131877
"3348",0.465966113293925
"3349",0.550238115831416
"3350",0.626681039161167
"3351",0.68954298465694
"3352",0.735688384412622
"3353",0.764318189007414
"3354",0.776018404385481
"3355",0.771676595495532
"3356",0.75162667180157
"3357",0.715210700147232
"3358",0.66097214118463
"3359",0.587837725865164
"3360",0.497460491791086
"3361",0.396715181758573
"3362",0.297685767753538
"3363",0.213466825039674
"3364",0.152724660911213
"3365",0.117842700062927
"3366",0.107165686668827
"3367",0.118160558264183
"3368",0.149171007186569
"3369",0.199501211014926
"3370",0.268397842104996
"3371",0.353599906022314
"3372",0.450254344735487
"3373",0.551040705280794
"3374",0.647772801612624
"3375",0.733656016200293
"3376",0.804841553886345
"3377",0.860575194635364
"3378",0.90230058464275
"3379",0.932505437234384
"3380",0.953843153228447
"3381",0.968658493127681
"3382",0.999939129150159
"3383",0.999859320342613
"3384",0.999675692126454
"3385",0.99925807053697
"3386",0.998331781280678
"3387",0.996375361044436
"3388",0.992585758441176
"3389",0.986164006415654
"3390",0.97698335163293
"3391",0.965851083028099
"3392",0.953727377767313
"3393",0.9409130049231
"3394",0.927049755850523
"3395",0.911467440356694
"3396",0.893401398744342
"3397",0.872052112739215
"3398",0.846583029881896
"3399",0.81611980314655
"3400",0.779782722810898
"3401",0.73677353947989
"3402",0.686533817419323
"3403",0.628980559495156
"3404",0.564795738350102
"3405",0.495698036060143
"3406",0.424576977662359
"3407",0.355366871119428
"3408",0.292623098866525
"3409",0.240915744216593
"3410",0.204266702221486
"3411",0.185813531652199
"3412",0.187696605862604
"3413",0.210978613975323
"3414",0.255370809311803
"3415",0.318718013365944
"3416",0.396516301540879
"3417",0.481981553284424
"3418",0.567041838582069
"3419",0.644024287349832
"3420",0.707222658057983
"3421",0.75357324171589
"3422",0.782289678413204
"3423",0.793877492845447
"3424",0.789062909364981
"3425",0.767980450724798
"3426",0.729805204640091
"3427",0.673051582093225
"3428",0.596878659578139
"3429",0.503478299231053
"3430",0.400388402030593
"3431",0.300109045237534
"3432",0.215715584174859
"3433",0.155639754168876
"3434",0.122126489229003
"3435",0.113554007412798
"3436",0.127486696283242
"3437",0.162282651964902
"3438",0.217035949608175
"3439",0.290450345016053
"3440",0.379406948473679
"3441",0.478128265344475
"3442",0.578726783540002
"3443",0.673118184711273
"3444",0.755207730609657
"3445",0.822059237036941
"3446",0.873663593286479
"3447",0.911881580001091
"3448",0.939327908966456
"3449",0.958606722382392
"3450",0.97193914031026
"3451",0.999957081441484
"3452",0.999901762932806
"3453",0.99977538711881
"3454",0.999489079063951
"3455",0.998852834859728
"3456",0.997493400106675
"3457",0.994791269843571
"3458",0.990015823283616
"3459",0.982826618774257
"3460",0.973703928765072
"3461",0.963521641053854
"3462",0.952724020277369
"3463",0.941114251410302
"3464",0.928121644325414
"3465",0.913034013281621
"3466",0.895074698371452
"3467",0.873400110386285
"3468",0.847085452720921
"3469",0.815135065611095
"3470",0.776542911984294
"3471",0.730428504477866
"3472",0.67626952849995
"3473",0.614230196816234
"3474",0.545533188352356
"3475",0.472750484735497
"3476",0.399839535974602
"3477",0.331798182755871
"3478",0.273982582984162
"3479",0.231329160888399
"3480",0.207766254449967
"3481",0.20592390886668
"3482",0.226995974094385
"3483",0.270506146447015
"3484",0.333891006056113
"3485",0.412152272644368
"3486",0.498075685033722
"3487",0.583340209788356
"3488",0.660228857393166
"3489",0.723118783677316
"3490",0.769039462930682
"3491",0.797223249378123
"3492",0.808098096351106
"3493",0.802244131909972
"3494",0.779639231327662
"3495",0.739373626262984
"3496",0.68005203571515
"3497",0.601183896548669
"3498",0.505529078825477
"3499",0.401146649800693
"3500",0.300681449603658
"3501",0.216964739074522
"3502",0.158139822124753
"3503",0.126389949202845
"3504",0.12022768327718
"3505",0.137372893429798
"3506",0.176192752376913
"3507",0.235506307730993
"3508",0.313378756371429
"3509",0.405770627139136
"3510",0.506023142296487
"3511",0.60584195485315
"3512",0.697434729980963
"3513",0.775513515591218
"3514",0.838042439865954
"3515",0.885674513342507
"3516",0.920599018206925
"3517",0.945497436385331
"3518",0.962895849459626
"3519",0.974884252897722
"3520",0.999967977992432
"3521",0.999927501940255
"3522",0.99983588602488
"3523",0.999629729423539
"3524",0.999172611269428
"3525",0.998190254181654
"3526",0.996201641352759
"3527",0.992565659796856
"3528",0.986832507283961
"3529",0.979222921493876
"3530",0.970497954060239
"3531",0.961213667220286
"3532",0.951331138974498
"3533",0.940384728085352
"3534",0.927724479310934
"3535",0.912615780814291
"3536",0.894241575893747
"3537",0.871677834798624
"3538",0.843882914005573
"3539",0.809728273964597
"3540",0.768099931723059
"3541",0.718103405894437
"3542",0.659394069326026
"3543",0.592611886924922
"3544",0.519816442321809
"3545",0.444724873533472
"3546",0.372536893019207
"3547",0.309273940038013
"3548",0.260823211193208
"3549",0.232050329862547
"3550",0.22624001680992
"3551",0.244825479096863
"3552",0.287169504967496
"3553",0.350268136635834
"3554",0.428583593555875
"3555",0.514453699625083
"3556",0.599329730588525
"3557",0.675493221054194
"3558",0.73744157160084
"3559",0.782314506393364
"3560",0.809364615122469
"3561",0.81894261836056
"3562",0.811497963949959
"3563",0.786896992027239
"3564",0.744229156126028
"3565",0.682304930636355
"3566",0.601086995108254
"3567",0.50391100748414
"3568",0.399209342907023
"3569",0.299525974771446
"3570",0.217260082243529
"3571",0.160228419622526
"3572",0.130622064912982
"3573",0.127174955073944
"3574",0.147807972329252
"3575",0.190879971291529
"3576",0.254859718355424
"3577",0.337078287120236
"3578",0.432532630854907
"3579",0.533758461963656
"3580",0.632234135830585
"3581",0.720636496433825
"3582",0.794558585318917
"3583",0.852827017186636
"3584",0.896667469393544
"3585",0.928515624554824
"3586",0.951069075321742
"3587",0.966754265190495
"3588",0.977526525953873
"3589",0.999974705800191
"3590",0.999943353679716
"3591",0.999873099865317
"3592",0.999716328473074
"3593",0.999370420050931
"3594",0.998625977788779
"3595",0.997100730183144
"3596",0.994236709268771
"3597",0.989534536559841
"3598",0.983016024957648
"3599",0.975321567056299
"3600",0.967097948807367
"3601",0.95846537742445
"3602",0.949067668395167
"3603",0.938319012485774
"3604",0.925533588427454
"3605",0.909939118099231
"3606",0.890646767528689
"3607",0.866623230364008
"3608",0.83669335253314
"3609",0.799603109185736
"3610",0.754181506864816
"3611",0.699641219409976
"3612",0.636030694161352
"3613",0.564773540123116
"3614",0.489109626576409
"3615",0.414159622999603
"3616",0.346400841776401
"3617",0.292620178039068
"3618",0.258721368133412
"3619",0.248808070642336
"3620",0.26468198902991
"3621",0.30559214984646
"3622",0.368075181305039
"3623",0.446019137035838
"3624",0.531307300532963
"3625",0.615194450321825
"3626",0.690007706882286
"3627",0.750399923591914
"3628",0.793633312554937
"3629",0.818977555142771
"3630",0.826703841051667
"3631",0.817146028856988
"3632",0.790104810471427
"3633",0.744751504318347
"3634",0.680208856339625
"3635",0.596976621024998
"3636",0.498954924994992
"3637",0.394805473242875
"3638",0.296760568837558
"3639",0.216636898622279
"3640",0.161897542795323
"3641",0.134799751593575
"3642",0.134370572075147
"3643",0.158764601077516
"3644",0.206302984158204
"3645",0.275019992870642
"3646",0.361420861248507
"3647",0.459519738963838
"3648",0.561154006669443
"3649",0.657765527655112
"3650",0.742657041915542
"3651",0.812343948261782
"3652",0.866457197028625
"3653",0.906703896179032
"3654",0.935692265117721
"3655",0.956094559489681
"3656",0.970222286357782
"3657",0.979895745621458
"3658",0.999978965044107
"3659",0.999953342926309
"3660",0.999896469923814
"3661",0.999770621664939
"3662",0.999494594629846
"3663",0.998901165214041
"3664",0.997675938781386
"3665",0.995327086041624
"3666",0.991333270896137
"3667",0.985560544878585
"3668",0.978526886966135
"3669",0.970956839245465
"3670",0.963140126675092
"3671",0.954839659552938
"3672",0.945532686916373
"3673",0.934579917483906
"3674",0.921259419525896
"3675",0.904736504073666
"3676",0.884023218993731
"3677",0.85795735147718
"3678",0.825228949456973
"3679",0.784493448610733
"3680",0.734621516541788
"3681",0.67512693330376
"3682",0.606756221529956
"3683",0.532097893252133
"3684",0.455915624792265
"3685",0.384867608024787
"3686",0.326493878988624
"3687",0.287766221337437
"3688",0.273749355902902
"3689",0.286754590162006
"3690",0.325985091220249
"3691",0.387516753062729
"3692",0.464644091497404
"3693",0.54880392839019
"3694",0.631096699786833
"3695",0.703945816501815
"3696",0.762191889718084
"3697",0.80322634636895
"3698",0.826328154150965
"3699",0.831684301008235
"3700",0.819527822950341
"3701",0.789639606948851
"3702",0.741351917838624
"3703",0.674194228223797
"3704",0.589266232379893
"3705",0.491004523466057
"3706",0.388165997959889
"3707",0.29249897207341
"3708",0.215123551465347
"3709",0.163130396341239
"3710",0.13888884408357
"3711",0.141775279429062
"3712",0.170197903377574
"3713",0.222399054958254
"3714",0.295887070056305
"3715",0.386257323701064
"3716",0.486548609847855
"3717",0.588035224893765
"3718",0.682315881265885
"3719",0.763449711474258
"3720",0.828884918086918
"3721",0.878983889403542
"3722",0.915846051483755
"3723",0.94218750331159
"3724",0.960622279648227
"3725",0.973336987301488
"3726",0.982019009619403
"3727",0.999981757095964
"3728",0.999959845332052
"3729",0.999911591221053
"3730",0.999805592091127
"3731",0.999574396836735
"3732",0.999078263885185
"3733",0.998048533051754
"3734",0.996041339468451
"3735",0.992521919233371
"3736",0.987225010273445
"3737",0.980539723934232
"3738",0.973256072286827
"3739",0.965853685455177
"3740",0.958235708286858
"3741",0.949943758130081
"3742",0.940377334947555
"3743",0.928860641748159
"3744",0.914619234448559
"3745",0.896731708457302
"3746",0.874090414100254
"3747",0.845396923909427
"3748",0.809228108521424
"3749",0.764225716654214
"3750",0.709469789434275
"3751",0.645064310315319
"3752",0.572855184745518
"3753",0.497015488564979
"3754",0.424080615325916
"3755",0.362109870730979
"3756",0.319083306386836
"3757",0.301122322039684
"3758",0.311187051024192
"3759",0.348521283291096
"3760",0.408760384196193
"3761",0.484606491863197
"3762",0.567076163783527
"3763",0.647169027112769
"3764",0.717457581007076
"3765",0.772997985517378
"3766",0.811311465162355
"3767",0.831674049827861
"3768",0.834182063888689
"3769",0.818982587543447
"3770",0.785882328654098
"3771",0.734448920355436
"3772",0.664699308323278
"3773",0.578374505343397
"3774",0.480404995679141
"3775",0.379521335168447
"3776",0.286853782558264
"3777",0.212745819769609
"3778",0.163904470735086
"3779",0.142845318058152
"3780",0.149335524225813
"3781",0.182044339173933
"3782",0.239083074887464
"3783",0.317337517725906
"3784",0.411420480402443
"3785",0.513430893846789
"3786",0.614238022454011
"3787",0.705784658315541
"3788",0.782987027078689
"3789",0.844209245237804
"3790",0.890462978640091
"3791",0.924156016495915
"3792",0.948057234610028
"3793",0.964697293738206
"3794",0.97613236927276
"3795",0.983920930862657
"3796",0.999983671991084
"3797",0.999964263194268
"3798",0.999921777007052
"3799",0.999828973879079
"3800",0.999627452069066
"3801",0.999195653091956
"3802",0.998295643544695
"3803",0.996516436883577
"3804",0.993309605676549
"3805",0.988288985857348
"3806",0.981698077668697
"3807",0.974370764136403
"3808",0.96700279584964
"3809",0.959675438380401
"3810",0.952004665698677
"3811",0.943419276424241
"3812",0.933278203654003
"3813",0.920863166824041
"3814",0.905327344427128
"3815",0.885642792899436
"3816",0.860571370526543
"3817",0.828689963042954
"3818",0.788519869927763
"3819",0.73882927570083
"3820",0.679171122143262
"3821",0.610642125550811
"3822",0.536665527391154
"3823",0.463363995623709
"3824",0.399019350021637
"3825",0.352463136168242
"3826",0.330898882094588
"3827",0.338054679148514
"3828",0.373314679051705
"3829",0.431918606893585
"3830",0.506003091191564
"3831",0.58621162292417
"3832",0.663507434397005
"3833",0.730664813346509
"3834",0.782977034347234
"3835",0.818089155712917
"3836",0.835258169859421
"3837",0.834482350371732
"3838",0.815838528185053
"3839",0.77920491582841
"3840",0.724453883790751
"3841",0.652156244699408
"3842",0.564714589760706
"3843",0.467497888830746
"3844",0.369101964793402
"3845",0.27994047716837
"3846",0.209531439097564
"3847",0.164194834927727
"3848",0.14661686192959
"3849",0.156983582842035
"3850",0.194221089756551
"3851",0.256247296588159
"3852",0.339225945668998
"3853",0.43672894520598
"3854",0.539978468099684
"3855",0.639612813510451
"3856",0.728092152917949
"3857",0.801259396155374
"3858",0.858355067365716
"3859",0.900953708491758
"3860",0.931694836593569
"3861",0.953354413813537
"3862",0.968361374573249
"3863",0.97863953300817
"3864",0.985623829236573
"3865",0.99998505767086
"3866",0.999967424644377
"3867",0.999928988957095
"3868",0.999845367621137
"3869",0.999664335757788
"3870",0.999276728586185
"3871",0.998465605674606
"3872",0.996842026280353
"3873",0.993841476549137
"3874",0.988960077617642
"3875",0.982269217478594
"3876",0.974606786461734
"3877",0.966906975067181
"3878",0.959486324076679
"3879",0.952061138147615
"3880",0.944082727044201
"3881",0.934928454526085
"3882",0.923924077202395
"3883",0.910294884384116
"3884",0.893103978864041
"3885",0.871204730931426
"3886",0.843233137660966
"3887",0.807683351320156
"3888",0.763135075014724
"3889",0.708715327624019
"3890",0.644836869978621
"3891",0.57410186351148
"3892",0.501982593097124
"3893",0.436660256474539
"3894",0.38757177854564
"3895",0.362939866772722
"3896",0.367338772259841
"3897",0.400397092213988
"3898",0.457029948484246
"3899",0.528865390217569
"3900",0.606243898107439
"3901",0.68016610935553
"3902",0.74365811363515
"3903",0.792264121762141
"3904",0.82374050715149
"3905",0.837306116925384
"3906",0.832853943861891
"3907",0.810408038546465
"3908",0.769964371845043
"3909",0.711764359936415
"3910",0.636984671931612
"3911",0.548689534431388
"3912",0.452619707592376
"3913",0.357140308342174
"3914",0.271881317024019
"3915",0.205514362159933
"3916",0.163977526733778
"3917",0.150144887575602
"3918",0.16463830163723
"3919",0.20662617779606
"3920",0.27376197244435
"3921",0.361387422285137
"3922",0.461991682149381
"3923",0.566008554040479
"3924",0.664027706337952
"3925",0.749179676618999
"3926",0.818273340407513
"3927",0.871368828509133
"3928",0.910517225397875
"3929",0.938521818195211
"3930",0.958128874504539
"3931",0.971653093621349
"3932",0.980886855150348
"3933",0.987147913556387
"3934",0.999986119584045
"3935",0.999969819226431
"3936",0.999934389006992
"3937",0.999857508068606
"3938",0.999691375617582
"3939",0.999335658391494
"3940",0.998588321425395
"3941",0.997075538033241
"3942",0.994215405863336
"3943",0.989388347935561
"3944",0.98246265592496
"3945",0.974217821167463
"3946",0.965830869769159
"3947",0.957927553394567
"3948",0.950374320210299
"3949",0.942646802111271
"3950",0.934122014727546
"3951",0.924151095439894
"3952",0.912020521937452
"3953",0.89688471684649
"3954",0.877704833010549
"3955",0.853216051636135
"3956",0.821958642057962
"3957",0.782435121636095
"3958",0.733483235040056
"3959",0.674947395780725
"3960",0.608622527272856
"3961",0.53917201878902
"3962",0.474368222216274
"3963",0.423940966840145
"3964",0.396972847871513
"3965",0.398901108402081
"3966",0.429694848001954
"3967",0.484040528703522
"3968",0.553147139097264
"3969",0.627145359179967
"3970",0.697153961656555
"3971",0.756495522994134
"3972",0.800970241419674
"3973",0.828427230476551
"3974",0.83802623806811
"3975",0.829549101226458
"3976",0.802987279258538
"3977",0.75850187285535
"3978",0.6967627095199
"3979",0.619590159057211
"3980",0.53069124076377
"3981",0.436102106021424
"3982",0.343872439146669
"3983",0.262808308353567
"3984",0.200738312360944
"3985",0.16323288090004
"3986",0.153367014335323
"3987",0.17220660890551
"3988",0.219139525294909
"3989",0.29147705648716
"3990",0.383640904720101
"3991",0.487013053715225
"3992",0.591348470497959
"3993",0.68737075098867
"3994",0.76900894041441
"3995",0.834049425285045
"3996",0.88330327567165
"3997",0.919215313711824
"3998",0.944693980396834
"3999",0.962427232452306
"4000",0.974607935580285
"4001",0.982900166932678
"4002",0.988511454281425
"4003",0.999986979291819
"4004",0.999971736830145
"4005",0.99993866619226
"4006",0.999867021078104
"4007",0.999712351082808
"4008",0.999380977234871
"4009",0.998682080646497
"4010",0.997253015370579
"4011",0.994495376177755
"4012",0.989678598135632
"4013",0.982439690799186
"4014",0.973417343596262
"4015",0.96400293333353
"4016",0.955212533424684
"4017",0.947143273754135
"4018",0.939313434735996
"4019",0.93108161587743
"4020",0.921800249594598
"4021",0.910798924852432
"4022",0.897314789482324
"4023",0.880420928567214
"4024",0.858975025996648
"4025",0.831615878842817
"4026",0.796860361911966
"4027",0.753387687303471
"4028",0.700616053059656
"4029",0.639616376106911
"4030",0.57417490938807
"4031",0.511399514804554
"4032",0.460969210674045
"4033",0.432576890017976
"4034",0.432462345475111
"4035",0.461008384005804
"4036",0.512788766366238
"4037",0.578715093873219
"4038",0.648822848918503
"4039",0.714433364175688
"4040",0.769202768707121
"4041",0.809183245889008
"4042",0.832293059122212
"4043",0.837611426340468
"4044",0.824805689418962
"4045",0.793858465772842
"4046",0.745144889014521
"4047",0.679817690856551
"4048",0.600365070202654
"4049",0.511100756974552
"4050",0.418272049095013
"4051",0.329538637954814
"4052",0.252864655989972
"4053",0.195259274038931
"4054",0.161948591736177
"4055",0.156219988557059
"4056",0.179585894434739
"4057",0.231625095734988
"4058",0.309225054734632
"4059",0.405793599849935
"4060",0.51159812578334
"4061",0.61583979568567
"4062",0.709551235110068
"4063",0.787560788582126
"4064",0.848620045092432
"4065",0.894215606793112
"4066",0.927109334524852
"4067",0.950265650255631
"4068",0.966292861111276
"4069",0.977258437031824
"4070",0.984702932736947
"4071",0.98973094693239
"4072",0.999987708949198
"4073",0.999973349593725
"4074",0.99994223000119
"4075",0.99987487435631
"4076",0.999729517977661
"4077",0.999417805523608
"4078",0.998757958061134
"4079",0.997396627613954
"4080",0.994721811200938
"4081",0.989900872242437
"4082",0.982320656095412
"4083",0.972385732847833
"4084",0.961629401270494
"4085",0.951528934747554
"4086",0.942526634848894
"4087",0.93422832007713
"4088",0.925961595528094
"4089",0.917051768027938
"4090",0.906846903742275
"4091",0.894650847002562
"4092",0.879643087951614
"4093",0.860813238091734
"4094",0.83693177275091
"4095",0.806598788749077
"4096",0.768448182716321
"4097",0.721619032474061
"4098",0.666587959327042
"4099",0.606281525282415
"4100",0.546966817941238
"4101",0.49793802282256
"4102",0.469179645224095
"4103",0.467589412493281
"4104",0.493998983352433
"4105",0.542996330519497
"4106",0.605345081956197
"4107",0.671117376870453
"4108",0.731921514993035
"4109",0.781775071108242
"4110",0.816969766752194
"4111",0.83546593510137
"4112",0.836241793867148
"4113",0.818850396253618
"4114",0.783293402346746
"4115",0.730210563436026
"4116",0.661287072101492
"4117",0.579689946493563
"4118",0.490288361592851
"4119",0.399450939118297
"4120",0.314382283028119
"4121",0.242204428003048
"4122",0.189146663437681
"4123",0.160122280640284
"4124",0.158642918847455
"4125",0.186667264426844
"4126",0.243934179452671
"4127",0.326825011607136
"4128",0.427646080633496
"4129",0.535557944960669
"4130",0.639341755402564
"4131",0.730500071722945
"4132",0.804833447819783
"4133",0.862027190766444
"4134",0.904165815722063
"4135",0.93425936468712
"4136",0.955288185425529
"4137",0.969765926272564
"4138",0.979634342366997
"4139",0.98631642605949
"4140",0.990821265977705
"4141",0.999988351594583
"4142",0.99997476017752
"4143",0.999945324669081
"4144",0.999881645321429
"4145",0.99974422354731
"4146",0.99944920660465
"4147",0.998822598692632
"4148",0.997519733515609
"4149",0.994919267134665
"4150",0.990099355581159
"4151",0.982191005849635
"4152",0.971273455901814
"4153",0.958902970626725
"4154",0.94705544155874
"4155",0.936662863510514
"4156",0.927501380578343
"4157",0.918867713397844
"4158",0.910028950595119
"4159",0.900320547456177
"4160",0.889090232896148
"4161",0.875610463848408
"4162",0.859001028206566
"4163",0.838180680075795
"4164",0.81187925513325
"4165",0.778774870536531
"4166",0.737862966440718
"4167",0.689177541753853
"4168",0.634871737155338
"4169",0.580286573660418
"4170",0.534045842361621
"4171",0.506071928032159
"4172",0.503697382559311
"4173",0.52818722418518
"4174",0.574268584492119
"4175",0.63272531426793
"4176",0.693808746557604
"4177",0.749494732446679
"4178",0.794180468066346
"4179",0.824377819292879
"4180",0.838060479737456
"4181",0.834087490330678
"4182",0.811902053156128
"4183",0.771557069685973
"4184",0.714008977172039
"4185",0.641519844775584
"4186",0.557934143126262
"4187",0.468612542437403
"4188",0.379952282780536
"4189",0.298646998886854
"4190",0.230990431118196
"4191",0.18248305921149
"4192",0.157763343365029
"4193",0.160580627903435
"4194",0.193339570519809
"4195",0.255909768149482
"4196",0.344087508840229
"4197",0.448997900547701
"4198",0.558714498318124
"4199",0.661733715333124
"4200",0.750169371846011
"4201",0.820840452115986
"4202",0.874320298840637
"4203",0.913215257296435
"4204",0.940723523007888
"4205",0.959809805771739
"4206",0.972883467294552
"4207",0.981762770757993
"4208",0.987759900702449
"4209",0.991795808985797
"4210",0.999988933091091
"4211",0.999976030216618
"4212",0.999948096707129
"4213",0.999887680046273
"4214",0.999757274310567
"4215",0.999477010764293
"4216",0.998879956956545
"4217",0.99763020820568
"4218",0.995101955144596
"4219",0.990299730038487
"4220",0.982107015380341
"4221",0.97020179339034
"4222",0.956006067513389
"4223",0.941974333048473
"4224",0.929688629005617
"4225",0.91922650017659
"4226",0.909876788373885
"4227",0.900817552813037
"4228",0.891334013332514
"4229",0.880788148951439
"4230",0.868525047439172
"4231",0.85378394834352
"4232",0.835634897783577
"4233",0.812963873994074
"4234",0.784557252986247
"4235",0.749380010639571
"4236",0.707175419149518
"4237",0.659454497478339
"4238",0.610633975983869
"4239",0.568459253508343
"4240",0.542442938948382
"4241",0.540070290861138
"4242",0.562967019678548
"4243",0.606107066571744
"4244",0.660468229716706
"4245",0.716625583524749
"4246",0.766995751873057
"4247",0.806364544691153
"4248",0.831439847928498
"4249",0.84018035449839
"4250",0.831311099327257
"4251",0.804174327504569
"4252",0.758910378028449
"4253",0.696845341507193
"4254",0.620857142458974
"4255",0.535455054093969
"4256",0.446417560611796
"4257",0.360077956959607
"4258",0.282572344886739
"4259",0.219390552842002
"4260",0.175362531098577
"4261",0.154893895541899
"4262",0.161986861191407
"4263",0.19949399588091
"4264",0.267391837058167
"4265",0.360820441143542
"4266",0.469653389326308
"4267",0.580905089615338
"4268",0.682916723769902
"4269",0.76853133098456
"4270",0.835608390917926
"4271",0.885554252883211
"4272",0.921425438506547
"4273",0.946557465012543
"4274",0.963875515460895
"4275",0.975679513470291
"4276",0.983668388831194
"4277",0.989050755429185
"4278",0.992666630960744
"4279",0.999989469156982
"4280",0.999977197093857
"4281",0.99995063479228
"4282",0.999893187472303
"4283",0.999769155465617
"4284",0.999502312429844
"4285",0.998932369212684
"4286",0.997732580828775
"4287",0.995277570659327
"4288",0.990515036106237
"4289",0.982101425760404
"4290",0.969262754423954
"4291",0.953109246557404
"4292",0.936478960418653
"4293",0.921754638648628
"4294",0.909500305049451
"4295",0.899055974583256
"4296",0.889485199891346
"4297",0.879978953861053
"4298",0.869876441799922
"4299",0.85856845274798
"4300",0.845395532432569
"4301",0.829571162609378
"4302",0.810146864808641
"4303",0.786057015546886
"4304",0.756321804026281
"4305",0.720529564884966
"4306",0.679700402111425
"4307",0.637399220206665
"4308",0.600377101914196
"4309",0.577435535759005
"4310",0.575902548355729
"4311",0.59763701388056
"4312",0.637934901407961
"4313",0.688130958444141
"4314",0.739260491698346
"4315",0.784243727273019
"4316",0.818256338678655
"4317",0.838175996464567
"4318",0.841920229790694
"4319",0.828069217282941
"4320",0.795877275686614
"4321",0.745611508213953
"4322",0.679020561312815
"4323",0.599631452396907
"4324",0.512595768818271
"4325",0.424029746834481
"4326",0.34011347887951
"4327",0.266388574145371
"4328",0.207573027437004
"4329",0.167887768506527
"4330",0.151548716519576
"4331",0.162827066094712
"4332",0.205028878073068
"4333",0.278223229362532
"4334",0.376835235646168
"4335",0.489427285018267
"4336",0.601985916062653
"4337",0.702814118659724
"4338",0.785576579725054
"4339",0.849174608298542
"4340",0.89578758417511
"4341",0.928857029306558
"4342",0.951814024939645
"4343",0.967527098062862
"4344",0.978185225565067
"4345",0.985373584654888
"4346",0.990204690771936
"4347",0.993444568923401
"4348",0.999989969506772
"4349",0.99997828383103
"4350",0.999952993330941
"4351",0.999898295216306
"4352",0.999780161469204
"4353",0.999525768649512
"4354",0.998981208239998
"4355",0.997829380613228
"4356",0.995449860854108
"4357",0.990750145175795
"4358",0.982188969211222
"4359",0.968519595746478
"4360",0.950366039769704
"4361",0.930775359498375
"4362",0.913037845688048
"4363",0.898439491119589
"4364",0.886481445338758
"4365",0.876100501982457
"4366",0.866343901028445
"4367",0.856482794694104
"4368",0.845919856873458
"4369",0.834072284851338
"4370",0.820280512858513
"4371",0.803757306793829
"4372",0.78360350619094
"4373",0.758951949659929
"4374",0.729345723239833
"4375",0.695463221500383
"4376",0.660137138114351
"4377",0.629099180732331
"4378",0.610216074002077
"4379",0.610358296850191
"4380",0.631447777251633
"4381",0.669133645901011
"4382",0.715242934857884
"4383",0.761389183209837
"4384",0.801046219419526
"4385",0.829775048507428
"4386",0.84459740530171
"4387",0.843367193964743
"4388",0.824512999603001
"4389",0.78721748631182
"4390",0.73191556589549
"4391",0.660829981965852
"4392",0.578164118202445
"4393",0.489681397800308
"4394",0.401752985564129
"4395",0.320322883444669
"4396",0.250311117856554
"4397",0.195701202366284
"4398",0.160166348993352
"4399",0.14777419939155
"4400",0.163080472857415
"4401",0.209854378736258
"4402",0.288255738019369
"4403",0.391953115724104
"4404",0.508149865159781
"4405",0.621834698288448
"4406",0.72137127213839
"4407",0.801312155309165
"4408",0.861584956989104
"4409",0.905080897490253
"4410",0.935569078235131
"4411",0.956542983006026
"4412",0.970803168882124
"4413",0.980429054123286
"4414",0.986898639578216
"4415",0.991235857097903
"4416",0.994139356936656
"4417",0.999990440292014
"4418",0.999979304924891
"4419",0.999955206381766
"4420",0.99990308261336
"4421",0.999790473614934
"4422",0.999547777484838
"4423",0.999027278803311
"4424",0.997921968745187
"4425",0.995620290428594
"4426",0.991005012605918
"4427",0.982371505355449
"4428",0.968008791490703
"4429",0.947906217868066
"4430",0.925077815368671
"4431",0.903748685565346
"4432",0.886195755611723
"4433",0.872255957433347
"4434",0.860751406693844
"4435",0.850532944397986
"4436",0.840749274147411
"4437",0.830773527525029
"4438",0.820068757144619
"4439",0.808078957433228
"4440",0.794163244641566
"4441",0.77758999690079
"4442",0.757636275969806
"4443",0.733879446070873
"4444",0.70678745824378
"4445",0.678602618540583
"4446",0.654088751832607
"4447",0.640048842007009
"4448",0.642641361892946
"4449",0.663659504929205
"4450",0.699087522306364
"4451",0.741337666474471
"4452",0.782691620436017
"4453",0.817212076123161
"4454",0.840837040042611
"4455",0.850709352957089
"4456",0.844601546596795
"4457",0.820787638561194
