"","x1","x2"
"3334",-0.5,0.4
"3335",-0.4,0.4
"3336",-0.3,0.4
"3337",-0.2,0.4
"3338",-0.1,0.4
"3339",0,0.4
"3340",0.1,0.4
"3341",0.2,0.4
"3342",0.3,0.4
"3343",0.4,0.4
"3344",0.5,0.4
"3345",0.6,0.4
"3346",0.7,0.4
"3347",0.8,0.4
"3348",0.9,0.4
"3349",1,0.4
"3350",1.1,0.4
"3351",1.2,0.4
"3352",1.3,0.4
"3353",1.4,0.4
"3354",1.5,0.4
"3355",1.6,0.4
"3356",1.7,0.4
"3357",1.8,0.4
"3358",1.9,0.4
"3359",2,0.4
"3360",2.1,0.4
"3361",2.2,0.4
"3362",2.3,0.4
"3363",2.4,0.4
"3364",2.5,0.4
"3365",2.6,0.4
"3366",2.7,0.4
"3367",2.8,0.4
"3368",2.9,0.4
"3369",3,0.4
"3370",3.1,0.4
"3371",3.2,0.4
"3372",3.3,0.4
"3373",3.4,0.4
"3374",3.5,0.4
"3375",3.6,0.4
"3376",3.7,0.4
"3377",3.8,0.4
"3378",3.9,0.4
"3379",4,0.4
"3380",4.1,0.4
"3381",4.2,0.4
"3382",-2.6,0.45
"3383",-2.5,0.45
"3384",-2.4,0.45
"3385",-2.3,0.45
"3386",-2.2,0.45
"3387",-2.1,0.45
"3388",-2,0.45
"3389",-1.9,0.45
"3390",-1.8,0.45
"3391",-1.7,0.45
"3392",-1.6,0.45
"3393",-1.5,0.45
"3394",-1.4,0.45
"3395",-1.3,0.45
"3396",-1.2,0.45
"3397",-1.1,0.45
"3398",-1,0.45
"3399",-0.9,0.45
"3400",-0.8,0.45
"3401",-0.7,0.45
"3402",-0.6,0.45
"3403",-0.5,0.45
"3404",-0.4,0.45
"3405",-0.3,0.45
"3406",-0.2,0.45
"3407",-0.1,0.45
"3408",0,0.45
"3409",0.1,0.45
"3410",0.2,0.45
"3411",0.3,0.45
"3412",0.4,0.45
"3413",0.5,0.45
"3414",0.6,0.45
"3415",0.7,0.45
"3416",0.8,0.45
"3417",0.9,0.45
"3418",1,0.45
"3419",1.1,0.45
"3420",1.2,0.45
"3421",1.3,0.45
"3422",1.4,0.45
"3423",1.5,0.45
"3424",1.6,0.45
"3425",1.7,0.45
"3426",1.8,0.45
"3427",1.9,0.45
"3428",2,0.45
"3429",2.1,0.45
"3430",2.2,0.45
"3431",2.3,0.45
"3432",2.4,0.45
"3433",2.5,0.45
"3434",2.6,0.45
"3435",2.7,0.45
"3436",2.8,0.45
"3437",2.9,0.45
"3438",3,0.45
"3439",3.1,0.45
"3440",3.2,0.45
"3441",3.3,0.45
"3442",3.4,0.45
"3443",3.5,0.45
"3444",3.6,0.45
"3445",3.7,0.45
"3446",3.8,0.45
"3447",3.9,0.45
"3448",4,0.45
"3449",4.1,0.45
"3450",4.2,0.45
"3451",-2.6,0.5
"3452",-2.5,0.5
"3453",-2.4,0.5
"3454",-2.3,0.5
"3455",-2.2,0.5
"3456",-2.1,0.5
"3457",-2,0.5
"3458",-1.9,0.5
"3459",-1.8,0.5
"3460",-1.7,0.5
"3461",-1.6,0.5
"3462",-1.5,0.5
"3463",-1.4,0.5
"3464",-1.3,0.5
"3465",-1.2,0.5
"3466",-1.1,0.5
"3467",-1,0.5
"3468",-0.9,0.5
"3469",-0.8,0.5
"3470",-0.7,0.5
"3471",-0.6,0.5
"3472",-0.5,0.5
"3473",-0.4,0.5
"3474",-0.3,0.5
"3475",-0.2,0.5
"3476",-0.1,0.5
"3477",0,0.5
"3478",0.1,0.5
"3479",0.2,0.5
"3480",0.3,0.5
"3481",0.4,0.5
"3482",0.5,0.5
"3483",0.6,0.5
"3484",0.7,0.5
"3485",0.8,0.5
"3486",0.9,0.5
"3487",1,0.5
"3488",1.1,0.5
"3489",1.2,0.5
"3490",1.3,0.5
"3491",1.4,0.5
"3492",1.5,0.5
"3493",1.6,0.5
"3494",1.7,0.5
"3495",1.8,0.5
"3496",1.9,0.5
"3497",2,0.5
"3498",2.1,0.5
"3499",2.2,0.5
"3500",2.3,0.5
"3501",2.4,0.5
"3502",2.5,0.5
"3503",2.6,0.5
"3504",2.7,0.5
"3505",2.8,0.5
"3506",2.9,0.5
"3507",3,0.5
"3508",3.1,0.5
"3509",3.2,0.5
"3510",3.3,0.5
"3511",3.4,0.5
"3512",3.5,0.5
"3513",3.6,0.5
"3514",3.7,0.5
"3515",3.8,0.5
"3516",3.9,0.5
"3517",4,0.5
"3518",4.1,0.5
"3519",4.2,0.5
"3520",-2.6,0.55
"3521",-2.5,0.55
"3522",-2.4,0.55
"3523",-2.3,0.55
"3524",-2.2,0.55
"3525",-2.1,0.55
"3526",-2,0.55
"3527",-1.9,0.55
"3528",-1.8,0.55
"3529",-1.7,0.55
"3530",-1.6,0.55
"3531",-1.5,0.55
"3532",-1.4,0.55
"3533",-1.3,0.55
"3534",-1.2,0.55
"3535",-1.1,0.55
"3536",-1,0.55
"3537",-0.9,0.55
"3538",-0.8,0.55
"3539",-0.7,0.55
"3540",-0.6,0.55
"3541",-0.5,0.55
"3542",-0.4,0.55
"3543",-0.3,0.55
"3544",-0.2,0.55
"3545",-0.1,0.55
"3546",0,0.55
"3547",0.1,0.55
"3548",0.2,0.55
"3549",0.3,0.55
"3550",0.4,0.55
"3551",0.5,0.55
"3552",0.6,0.55
"3553",0.7,0.55
"3554",0.8,0.55
"3555",0.9,0.55
"3556",1,0.55
"3557",1.1,0.55
"3558",1.2,0.55
"3559",1.3,0.55
"3560",1.4,0.55
"3561",1.5,0.55
"3562",1.6,0.55
"3563",1.7,0.55
"3564",1.8,0.55
"3565",1.9,0.55
"3566",2,0.55
"3567",2.1,0.55
"3568",2.2,0.55
"3569",2.3,0.55
"3570",2.4,0.55
"3571",2.5,0.55
"3572",2.6,0.55
"3573",2.7,0.55
"3574",2.8,0.55
"3575",2.9,0.55
"3576",3,0.55
"3577",3.1,0.55
"3578",3.2,0.55
"3579",3.3,0.55
"3580",3.4,0.55
"3581",3.5,0.55
"3582",3.6,0.55
"3583",3.7,0.55
"3584",3.8,0.55
"3585",3.9,0.55
"3586",4,0.55
"3587",4.1,0.55
"3588",4.2,0.55
"3589",-2.6,0.6
"3590",-2.5,0.6
"3591",-2.4,0.6
"3592",-2.3,0.6
"3593",-2.2,0.6
"3594",-2.1,0.6
"3595",-2,0.6
"3596",-1.9,0.6
"3597",-1.8,0.6
"3598",-1.7,0.6
"3599",-1.6,0.6
"3600",-1.5,0.6
"3601",-1.4,0.6
"3602",-1.3,0.6
"3603",-1.2,0.6
"3604",-1.1,0.6
"3605",-1,0.6
"3606",-0.9,0.6
"3607",-0.8,0.6
"3608",-0.7,0.6
"3609",-0.6,0.6
"3610",-0.5,0.6
"3611",-0.4,0.6
"3612",-0.3,0.6
"3613",-0.2,0.6
"3614",-0.1,0.6
"3615",0,0.6
"3616",0.1,0.6
"3617",0.2,0.6
"3618",0.3,0.6
"3619",0.4,0.6
"3620",0.5,0.6
"3621",0.6,0.6
"3622",0.7,0.6
"3623",0.8,0.6
"3624",0.9,0.6
"3625",1,0.6
"3626",1.1,0.6
"3627",1.2,0.6
"3628",1.3,0.6
"3629",1.4,0.6
"3630",1.5,0.6
"3631",1.6,0.6
"3632",1.7,0.6
"3633",1.8,0.6
"3634",1.9,0.6
"3635",2,0.6
"3636",2.1,0.6
"3637",2.2,0.6
"3638",2.3,0.6
"3639",2.4,0.6
"3640",2.5,0.6
"3641",2.6,0.6
"3642",2.7,0.6
"3643",2.8,0.6
"3644",2.9,0.6
"3645",3,0.6
"3646",3.1,0.6
"3647",3.2,0.6
"3648",3.3,0.6
"3649",3.4,0.6
"3650",3.5,0.6
"3651",3.6,0.6
"3652",3.7,0.6
"3653",3.8,0.6
"3654",3.9,0.6
"3655",4,0.6
"3656",4.1,0.6
"3657",4.2,0.6
"3658",-2.6,0.65
"3659",-2.5,0.65
"3660",-2.4,0.65
"3661",-2.3,0.65
"3662",-2.2,0.65
"3663",-2.1,0.65
"3664",-2,0.65
"3665",-1.9,0.65
"3666",-1.8,0.65
"3667",-1.7,0.65
"3668",-1.6,0.65
"3669",-1.5,0.65
"3670",-1.4,0.65
"3671",-1.3,0.65
"3672",-1.2,0.65
"3673",-1.1,0.65
"3674",-1,0.65
"3675",-0.9,0.65
"3676",-0.8,0.65
"3677",-0.7,0.65
"3678",-0.6,0.65
"3679",-0.5,0.65
"3680",-0.4,0.65
"3681",-0.3,0.65
"3682",-0.2,0.65
"3683",-0.1,0.65
"3684",0,0.65
"3685",0.1,0.65
"3686",0.2,0.65
"3687",0.3,0.65
"3688",0.4,0.65
"3689",0.5,0.65
"3690",0.6,0.65
"3691",0.7,0.65
"3692",0.8,0.65
"3693",0.9,0.65
"3694",1,0.65
"3695",1.1,0.65
"3696",1.2,0.65
"3697",1.3,0.65
"3698",1.4,0.65
"3699",1.5,0.65
"3700",1.6,0.65
"3701",1.7,0.65
"3702",1.8,0.65
"3703",1.9,0.65
"3704",2,0.65
"3705",2.1,0.65
"3706",2.2,0.65
"3707",2.3,0.65
"3708",2.4,0.65
"3709",2.5,0.65
"3710",2.6,0.65
"3711",2.7,0.65
"3712",2.8,0.65
"3713",2.9,0.65
"3714",3,0.65
"3715",3.1,0.65
"3716",3.2,0.65
"3717",3.3,0.65
"3718",3.4,0.65
"3719",3.5,0.65
"3720",3.6,0.65
"3721",3.7,0.65
"3722",3.8,0.65
"3723",3.9,0.65
"3724",4,0.65
"3725",4.1,0.65
"3726",4.2,0.65
"3727",-2.6,0.7
"3728",-2.5,0.7
"3729",-2.4,0.7
"3730",-2.3,0.7
"3731",-2.2,0.7
"3732",-2.1,0.7
"3733",-2,0.7
"3734",-1.9,0.7
"3735",-1.8,0.7
"3736",-1.7,0.7
"3737",-1.6,0.7
"3738",-1.5,0.7
"3739",-1.4,0.7
"3740",-1.3,0.7
"3741",-1.2,0.7
"3742",-1.1,0.7
"3743",-1,0.7
"3744",-0.9,0.7
"3745",-0.8,0.7
"3746",-0.7,0.7
"3747",-0.6,0.7
"3748",-0.5,0.7
"3749",-0.4,0.7
"3750",-0.3,0.7
"3751",-0.2,0.7
"3752",-0.1,0.7
"3753",0,0.7
"3754",0.1,0.7
"3755",0.2,0.7
"3756",0.3,0.7
"3757",0.4,0.7
"3758",0.5,0.7
"3759",0.6,0.7
"3760",0.7,0.7
"3761",0.8,0.7
"3762",0.9,0.7
"3763",1,0.7
"3764",1.1,0.7
"3765",1.2,0.7
"3766",1.3,0.7
"3767",1.4,0.7
"3768",1.5,0.7
"3769",1.6,0.7
"3770",1.7,0.7
"3771",1.8,0.7
"3772",1.9,0.7
"3773",2,0.7
"3774",2.1,0.7
"3775",2.2,0.7
"3776",2.3,0.7
"3777",2.4,0.7
"3778",2.5,0.7
"3779",2.6,0.7
"3780",2.7,0.7
"3781",2.8,0.7
"3782",2.9,0.7
"3783",3,0.7
"3784",3.1,0.7
"3785",3.2,0.7
"3786",3.3,0.7
"3787",3.4,0.7
"3788",3.5,0.7
"3789",3.6,0.7
"3790",3.7,0.7
"3791",3.8,0.7
"3792",3.9,0.7
"3793",4,0.7
"3794",4.1,0.7
"3795",4.2,0.7
"3796",-2.6,0.75
"3797",-2.5,0.75
"3798",-2.4,0.75
"3799",-2.3,0.75
"3800",-2.2,0.75
"3801",-2.1,0.75
"3802",-2,0.75
"3803",-1.9,0.75
"3804",-1.8,0.75
"3805",-1.7,0.75
"3806",-1.6,0.75
"3807",-1.5,0.75
"3808",-1.4,0.75
"3809",-1.3,0.75
"3810",-1.2,0.75
"3811",-1.1,0.75
"3812",-1,0.75
"3813",-0.9,0.75
"3814",-0.8,0.75
"3815",-0.7,0.75
"3816",-0.6,0.75
"3817",-0.5,0.75
"3818",-0.4,0.75
"3819",-0.3,0.75
"3820",-0.2,0.75
"3821",-0.1,0.75
"3822",0,0.75
"3823",0.1,0.75
"3824",0.2,0.75
"3825",0.3,0.75
"3826",0.4,0.75
"3827",0.5,0.75
"3828",0.6,0.75
"3829",0.7,0.75
"3830",0.8,0.75
"3831",0.9,0.75
"3832",1,0.75
"3833",1.1,0.75
"3834",1.2,0.75
"3835",1.3,0.75
"3836",1.4,0.75
"3837",1.5,0.75
"3838",1.6,0.75
"3839",1.7,0.75
"3840",1.8,0.75
"3841",1.9,0.75
"3842",2,0.75
"3843",2.1,0.75
"3844",2.2,0.75
"3845",2.3,0.75
"3846",2.4,0.75
"3847",2.5,0.75
"3848",2.6,0.75
"3849",2.7,0.75
"3850",2.8,0.75
"3851",2.9,0.75
"3852",3,0.75
"3853",3.1,0.75
"3854",3.2,0.75
"3855",3.3,0.75
"3856",3.4,0.75
"3857",3.5,0.75
"3858",3.6,0.75
"3859",3.7,0.75
"3860",3.8,0.75
"3861",3.9,0.75
"3862",4,0.75
"3863",4.1,0.75
"3864",4.2,0.75
"3865",-2.6,0.8
"3866",-2.5,0.8
"3867",-2.4,0.8
"3868",-2.3,0.8
"3869",-2.2,0.8
"3870",-2.1,0.8
"3871",-2,0.8
"3872",-1.9,0.8
"3873",-1.8,0.8
"3874",-1.7,0.8
"3875",-1.6,0.8
"3876",-1.5,0.8
"3877",-1.4,0.8
"3878",-1.3,0.8
"3879",-1.2,0.8
"3880",-1.1,0.8
"3881",-1,0.8
"3882",-0.9,0.8
"3883",-0.8,0.8
"3884",-0.7,0.8
"3885",-0.6,0.8
"3886",-0.5,0.8
"3887",-0.4,0.8
"3888",-0.3,0.8
"3889",-0.2,0.8
"3890",-0.1,0.8
"3891",0,0.8
"3892",0.1,0.8
"3893",0.2,0.8
"3894",0.3,0.8
"3895",0.4,0.8
"3896",0.5,0.8
"3897",0.6,0.8
"3898",0.7,0.8
"3899",0.8,0.8
"3900",0.9,0.8
"3901",1,0.8
"3902",1.1,0.8
"3903",1.2,0.8
"3904",1.3,0.8
"3905",1.4,0.8
"3906",1.5,0.8
"3907",1.6,0.8
"3908",1.7,0.8
"3909",1.8,0.8
"3910",1.9,0.8
"3911",2,0.8
"3912",2.1,0.8
"3913",2.2,0.8
"3914",2.3,0.8
"3915",2.4,0.8
"3916",2.5,0.8
"3917",2.6,0.8
"3918",2.7,0.8
"3919",2.8,0.8
"3920",2.9,0.8
"3921",3,0.8
"3922",3.1,0.8
"3923",3.2,0.8
"3924",3.3,0.8
"3925",3.4,0.8
"3926",3.5,0.8
"3927",3.6,0.8
"3928",3.7,0.8
"3929",3.8,0.8
"3930",3.9,0.8
"3931",4,0.8
"3932",4.1,0.8
"3933",4.2,0.8
"3934",-2.6,0.85
"3935",-2.5,0.85
"3936",-2.4,0.85
"3937",-2.3,0.85
"3938",-2.2,0.85
"3939",-2.1,0.85
"3940",-2,0.85
"3941",-1.9,0.85
"3942",-1.8,0.85
"3943",-1.7,0.85
"3944",-1.6,0.85
"3945",-1.5,0.85
"3946",-1.4,0.85
"3947",-1.3,0.85
"3948",-1.2,0.85
"3949",-1.1,0.85
"3950",-1,0.85
"3951",-0.9,0.85
"3952",-0.8,0.85
"3953",-0.7,0.85
"3954",-0.6,0.85
"3955",-0.5,0.85
"3956",-0.4,0.85
"3957",-0.3,0.85
"3958",-0.2,0.85
"3959",-0.1,0.85
"3960",0,0.85
"3961",0.1,0.85
"3962",0.2,0.85
"3963",0.3,0.85
"3964",0.4,0.85
"3965",0.5,0.85
"3966",0.6,0.85
"3967",0.7,0.85
"3968",0.8,0.85
"3969",0.9,0.85
"3970",1,0.85
"3971",1.1,0.85
"3972",1.2,0.85
"3973",1.3,0.85
"3974",1.4,0.85
"3975",1.5,0.85
"3976",1.6,0.85
"3977",1.7,0.85
"3978",1.8,0.85
"3979",1.9,0.85
"3980",2,0.85
"3981",2.1,0.85
"3982",2.2,0.85
"3983",2.3,0.85
"3984",2.4,0.85
"3985",2.5,0.85
"3986",2.6,0.85
"3987",2.7,0.85
"3988",2.8,0.85
"3989",2.9,0.85
"3990",3,0.85
"3991",3.1,0.85
"3992",3.2,0.85
"3993",3.3,0.85
"3994",3.4,0.85
"3995",3.5,0.85
"3996",3.6,0.85
"3997",3.7,0.85
"3998",3.8,0.85
"3999",3.9,0.85
"4000",4,0.85
"4001",4.1,0.85
"4002",4.2,0.85
"4003",-2.6,0.9
"4004",-2.5,0.9
"4005",-2.4,0.9
"4006",-2.3,0.9
"4007",-2.2,0.9
"4008",-2.1,0.9
"4009",-2,0.9
"4010",-1.9,0.9
"4011",-1.8,0.9
"4012",-1.7,0.9
"4013",-1.6,0.9
"4014",-1.5,0.9
"4015",-1.4,0.9
"4016",-1.3,0.9
"4017",-1.2,0.9
"4018",-1.1,0.9
"4019",-1,0.9
"4020",-0.9,0.9
"4021",-0.8,0.9
"4022",-0.7,0.9
"4023",-0.6,0.9
"4024",-0.5,0.9
"4025",-0.4,0.9
"4026",-0.3,0.9
"4027",-0.2,0.9
"4028",-0.1,0.9
"4029",0,0.9
"4030",0.1,0.9
"4031",0.2,0.9
"4032",0.3,0.9
"4033",0.4,0.9
"4034",0.5,0.9
"4035",0.6,0.9
"4036",0.7,0.9
"4037",0.8,0.9
"4038",0.9,0.9
"4039",1,0.9
"4040",1.1,0.9
"4041",1.2,0.9
"4042",1.3,0.9
"4043",1.4,0.9
"4044",1.5,0.9
"4045",1.6,0.9
"4046",1.7,0.9
"4047",1.8,0.9
"4048",1.9,0.9
"4049",2,0.9
"4050",2.1,0.9
"4051",2.2,0.9
"4052",2.3,0.9
"4053",2.4,0.9
"4054",2.5,0.9
"4055",2.6,0.9
"4056",2.7,0.9
"4057",2.8,0.9
"4058",2.9,0.9
"4059",3,0.9
"4060",3.1,0.9
"4061",3.2,0.9
"4062",3.3,0.9
"4063",3.4,0.9
"4064",3.5,0.9
"4065",3.6,0.9
"4066",3.7,0.9
"4067",3.8,0.9
"4068",3.9,0.9
"4069",4,0.9
"4070",4.1,0.9
"4071",4.2,0.9
"4072",-2.6,0.95
"4073",-2.5,0.95
"4074",-2.4,0.95
"4075",-2.3,0.95
"4076",-2.2,0.95
"4077",-2.1,0.95
"4078",-2,0.95
"4079",-1.9,0.95
"4080",-1.8,0.95
"4081",-1.7,0.95
"4082",-1.6,0.95
"4083",-1.5,0.95
"4084",-1.4,0.95
"4085",-1.3,0.95
"4086",-1.2,0.95
"4087",-1.1,0.95
"4088",-1,0.95
"4089",-0.9,0.95
"4090",-0.8,0.95
"4091",-0.7,0.95
"4092",-0.6,0.95
"4093",-0.5,0.95
"4094",-0.4,0.95
"4095",-0.3,0.95
"4096",-0.2,0.95
"4097",-0.1,0.95
"4098",0,0.95
"4099",0.1,0.95
"4100",0.2,0.95
"4101",0.3,0.95
"4102",0.4,0.95
"4103",0.5,0.95
"4104",0.6,0.95
"4105",0.7,0.95
"4106",0.8,0.95
"4107",0.9,0.95
"4108",1,0.95
"4109",1.1,0.95
"4110",1.2,0.95
"4111",1.3,0.95
"4112",1.4,0.95
"4113",1.5,0.95
"4114",1.6,0.95
"4115",1.7,0.95
"4116",1.8,0.95
"4117",1.9,0.95
"4118",2,0.95
"4119",2.1,0.95
"4120",2.2,0.95
"4121",2.3,0.95
"4122",2.4,0.95
"4123",2.5,0.95
"4124",2.6,0.95
"4125",2.7,0.95
"4126",2.8,0.95
"4127",2.9,0.95
"4128",3,0.95
"4129",3.1,0.95
"4130",3.2,0.95
"4131",3.3,0.95
"4132",3.4,0.95
"4133",3.5,0.95
"4134",3.6,0.95
"4135",3.7,0.95
"4136",3.8,0.95
"4137",3.9,0.95
"4138",4,0.95
"4139",4.1,0.95
"4140",4.2,0.95
"4141",-2.6,1
"4142",-2.5,1
"4143",-2.4,1
"4144",-2.3,1
"4145",-2.2,1
"4146",-2.1,1
"4147",-2,1
"4148",-1.9,1
"4149",-1.8,1
"4150",-1.7,1
"4151",-1.6,1
"4152",-1.5,1
"4153",-1.4,1
"4154",-1.3,1
"4155",-1.2,1
"4156",-1.1,1
"4157",-1,1
"4158",-0.9,1
"4159",-0.8,1
"4160",-0.7,1
"4161",-0.6,1
"4162",-0.5,1
"4163",-0.4,1
"4164",-0.3,1
"4165",-0.2,1
"4166",-0.1,1
"4167",0,1
"4168",0.1,1
"4169",0.2,1
"4170",0.3,1
"4171",0.4,1
"4172",0.5,1
"4173",0.6,1
"4174",0.7,1
"4175",0.8,1
"4176",0.9,1
"4177",1,1
"4178",1.1,1
"4179",1.2,1
"4180",1.3,1
"4181",1.4,1
"4182",1.5,1
"4183",1.6,1
"4184",1.7,1
"4185",1.8,1
"4186",1.9,1
"4187",2,1
"4188",2.1,1
"4189",2.2,1
"4190",2.3,1
"4191",2.4,1
"4192",2.5,1
"4193",2.6,1
"4194",2.7,1
"4195",2.8,1
"4196",2.9,1
"4197",3,1
"4198",3.1,1
"4199",3.2,1
"4200",3.3,1
"4201",3.4,1
"4202",3.5,1
"4203",3.6,1
"4204",3.7,1
"4205",3.8,1
"4206",3.9,1
"4207",4,1
"4208",4.1,1
"4209",4.2,1
"4210",-2.6,1.05
"4211",-2.5,1.05
"4212",-2.4,1.05
"4213",-2.3,1.05
"4214",-2.2,1.05
"4215",-2.1,1.05
"4216",-2,1.05
"4217",-1.9,1.05
"4218",-1.8,1.05
"4219",-1.7,1.05
"4220",-1.6,1.05
"4221",-1.5,1.05
"4222",-1.4,1.05
"4223",-1.3,1.05
"4224",-1.2,1.05
"4225",-1.1,1.05
"4226",-1,1.05
"4227",-0.9,1.05
"4228",-0.8,1.05
"4229",-0.7,1.05
"4230",-0.6,1.05
"4231",-0.5,1.05
"4232",-0.4,1.05
"4233",-0.3,1.05
"4234",-0.2,1.05
"4235",-0.1,1.05
"4236",0,1.05
"4237",0.1,1.05
"4238",0.2,1.05
"4239",0.3,1.05
"4240",0.4,1.05
"4241",0.5,1.05
"4242",0.6,1.05
"4243",0.7,1.05
"4244",0.8,1.05
"4245",0.9,1.05
"4246",1,1.05
"4247",1.1,1.05
"4248",1.2,1.05
"4249",1.3,1.05
"4250",1.4,1.05
"4251",1.5,1.05
"4252",1.6,1.05
"4253",1.7,1.05
"4254",1.8,1.05
"4255",1.9,1.05
"4256",2,1.05
"4257",2.1,1.05
"4258",2.2,1.05
"4259",2.3,1.05
"4260",2.4,1.05
"4261",2.5,1.05
"4262",2.6,1.05
"4263",2.7,1.05
"4264",2.8,1.05
"4265",2.9,1.05
"4266",3,1.05
"4267",3.1,1.05
"4268",3.2,1.05
"4269",3.3,1.05
"4270",3.4,1.05
"4271",3.5,1.05
"4272",3.6,1.05
"4273",3.7,1.05
"4274",3.8,1.05
"4275",3.9,1.05
"4276",4,1.05
"4277",4.1,1.05
"4278",4.2,1.05
"4279",-2.6,1.1
"4280",-2.5,1.1
"4281",-2.4,1.1
"4282",-2.3,1.1
"4283",-2.2,1.1
"4284",-2.1,1.1
"4285",-2,1.1
"4286",-1.9,1.1
"4287",-1.8,1.1
"4288",-1.7,1.1
"4289",-1.6,1.1
"4290",-1.5,1.1
"4291",-1.4,1.1
"4292",-1.3,1.1
"4293",-1.2,1.1
"4294",-1.1,1.1
"4295",-1,1.1
"4296",-0.9,1.1
"4297",-0.8,1.1
"4298",-0.7,1.1
"4299",-0.6,1.1
"4300",-0.5,1.1
"4301",-0.4,1.1
"4302",-0.3,1.1
"4303",-0.2,1.1
"4304",-0.1,1.1
"4305",0,1.1
"4306",0.1,1.1
"4307",0.2,1.1
"4308",0.3,1.1
"4309",0.4,1.1
"4310",0.5,1.1
"4311",0.6,1.1
"4312",0.7,1.1
"4313",0.8,1.1
"4314",0.9,1.1
"4315",1,1.1
"4316",1.1,1.1
"4317",1.2,1.1
"4318",1.3,1.1
"4319",1.4,1.1
"4320",1.5,1.1
"4321",1.6,1.1
"4322",1.7,1.1
"4323",1.8,1.1
"4324",1.9,1.1
"4325",2,1.1
"4326",2.1,1.1
"4327",2.2,1.1
"4328",2.3,1.1
"4329",2.4,1.1
"4330",2.5,1.1
"4331",2.6,1.1
"4332",2.7,1.1
"4333",2.8,1.1
"4334",2.9,1.1
"4335",3,1.1
"4336",3.1,1.1
"4337",3.2,1.1
"4338",3.3,1.1
"4339",3.4,1.1
"4340",3.5,1.1
"4341",3.6,1.1
"4342",3.7,1.1
"4343",3.8,1.1
"4344",3.9,1.1
"4345",4,1.1
"4346",4.1,1.1
"4347",4.2,1.1
"4348",-2.6,1.15
"4349",-2.5,1.15
"4350",-2.4,1.15
"4351",-2.3,1.15
"4352",-2.2,1.15
"4353",-2.1,1.15
"4354",-2,1.15
"4355",-1.9,1.15
"4356",-1.8,1.15
"4357",-1.7,1.15
"4358",-1.6,1.15
"4359",-1.5,1.15
"4360",-1.4,1.15
"4361",-1.3,1.15
"4362",-1.2,1.15
"4363",-1.1,1.15
"4364",-1,1.15
"4365",-0.9,1.15
"4366",-0.8,1.15
"4367",-0.7,1.15
"4368",-0.6,1.15
"4369",-0.5,1.15
"4370",-0.4,1.15
"4371",-0.3,1.15
"4372",-0.2,1.15
"4373",-0.1,1.15
"4374",0,1.15
"4375",0.1,1.15
"4376",0.2,1.15
"4377",0.3,1.15
"4378",0.4,1.15
"4379",0.5,1.15
"4380",0.6,1.15
"4381",0.7,1.15
"4382",0.8,1.15
"4383",0.9,1.15
"4384",1,1.15
"4385",1.1,1.15
"4386",1.2,1.15
"4387",1.3,1.15
"4388",1.4,1.15
"4389",1.5,1.15
"4390",1.6,1.15
"4391",1.7,1.15
"4392",1.8,1.15
"4393",1.9,1.15
"4394",2,1.15
"4395",2.1,1.15
"4396",2.2,1.15
"4397",2.3,1.15
"4398",2.4,1.15
"4399",2.5,1.15
"4400",2.6,1.15
"4401",2.7,1.15
"4402",2.8,1.15
"4403",2.9,1.15
"4404",3,1.15
"4405",3.1,1.15
"4406",3.2,1.15
"4407",3.3,1.15
"4408",3.4,1.15
"4409",3.5,1.15
"4410",3.6,1.15
"4411",3.7,1.15
"4412",3.8,1.15
"4413",3.9,1.15
"4414",4,1.15
"4415",4.1,1.15
"4416",4.2,1.15
"4417",-2.6,1.2
"4418",-2.5,1.2
"4419",-2.4,1.2
"4420",-2.3,1.2
"4421",-2.2,1.2
"4422",-2.1,1.2
"4423",-2,1.2
"4424",-1.9,1.2
"4425",-1.8,1.2
"4426",-1.7,1.2
"4427",-1.6,1.2
"4428",-1.5,1.2
"4429",-1.4,1.2
"4430",-1.3,1.2
"4431",-1.2,1.2
"4432",-1.1,1.2
"4433",-1,1.2
"4434",-0.9,1.2
"4435",-0.8,1.2
"4436",-0.7,1.2
"4437",-0.6,1.2
"4438",-0.5,1.2
"4439",-0.4,1.2
"4440",-0.3,1.2
"4441",-0.2,1.2
"4442",-0.1,1.2
"4443",0,1.2
"4444",0.1,1.2
"4445",0.2,1.2
"4446",0.3,1.2
"4447",0.4,1.2
"4448",0.5,1.2
"4449",0.6,1.2
"4450",0.7,1.2
"4451",0.8,1.2
"4452",0.9,1.2
"4453",1,1.2
"4454",1.1,1.2
"4455",1.2,1.2
"4456",1.3,1.2
"4457",1.4,1.2
"4458",1.5,1.2
"4459",1.6,1.2
"4460",1.7,1.2
"4461",1.8,1.2
"4462",1.9,1.2
"4463",2,1.2
"4464",2.1,1.2
"4465",2.2,1.2
"4466",2.3,1.2
"4467",2.4,1.2
"4468",2.5,1.2
"4469",2.6,1.2
"4470",2.7,1.2
"4471",2.8,1.2
"4472",2.9,1.2
"4473",3,1.2
"4474",3.1,1.2
"4475",3.2,1.2
"4476",3.3,1.2
"4477",3.4,1.2
"4478",3.5,1.2
"4479",3.6,1.2
"4480",3.7,1.2
"4481",3.8,1.2
"4482",3.9,1.2
"4483",4,1.2
"4484",4.1,1.2
"4485",4.2,1.2
"4486",-2.6,1.25
"4487",-2.5,1.25
"4488",-2.4,1.25
"4489",-2.3,1.25
"4490",-2.2,1.25
"4491",-2.1,1.25
"4492",-2,1.25
"4493",-1.9,1.25
"4494",-1.8,1.25
